Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG,Confidence_encoded
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Teluk,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",42528.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",8164.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Mekar Sari,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",25065.0,23.8,34.0,27.7,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Labai Hilir,18/07/2023,13:46 WIB,NASA-MODIS,medium,"0,00000",53305.0,24.8,34.2,28.9,0.0,3.0,0
Kalimantan Timur,BERAU,Segah,Gunung Sari,04/08/2023,12:36 WIB,NASA-MODIS,medium,"2,00000",24385.0,24.6,35.6,28.6,0.0,1.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Airhitam Hulu,28/06/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",64364.0,24.4,34.6,28.9,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Sungaibesar,18/08/2023,13:57 WIB,NASA-NOAA20,medium,"0,00000",77163.0,23.7,34.0,26.7,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Balai Pinang Hulu,26/07/2023,12:50 WIB,NASA-MODIS,medium,"0,00000",58732.0,24.5,33.2,28.3,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Cinta Manis,16/08/2023,12:55 WIB,NASA-NOAA20,medium,"-1,00000",18038.0,23.9,33.4,27.9,0.0,3.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-2,00000",55744.0,23.3,34.0,27.9,0.0,1.0,0
Kalimantan Barat,SINTANG,Ambalau,Nanga Kesange,14/08/2023,13:31 WIB,NASA-NOAA20,medium,-0.29648,11281207.0,,,22.2,32.4,26.2,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Titi Baru,13/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",88508.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Kiri,24/08/2023,13:44 WIB,NASA-NOAA20,medium,"0,00000",65755.0,24.9,34.0,28.7,4.3,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Sandai,24/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",3107.0,24.9,34.0,28.7,4.3,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Padang Tikar Satu,03/06/2023,01:41 WIB,NASA-NOAA20,medium,"0,00000",7257.0,24.0,34.2,26.5,1.6,2.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Tasik Malaya,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",73137.0,21.8,34.6,26.5,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Semantun,14/08/2023,13:31 WIB,NASA-NOAA20,medium,"-2,00000",3855.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Labai Hilir,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",46365.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Kenyabur,31/07/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",70968.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Kemuning Biutak,30/06/2023,01:36 WIB,NASA-NOAA20,medium,"-1,00000",99593.0,24.8,34.4,28.6,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Sungaibesar,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",77507.0,23.4,34.0,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Tanjung Beulang,24/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",75167.0,24.9,34.0,28.7,4.3,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Utara,Kuala Tolak,19/08/2023,13:37 WIB,NASA-NOAA20,medium,"-1,00000",44112.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Tengah,KOTA PALANGKARAYA,Sabangau,Kelurahan Kalampangan,30/08/2023,00:52 WIB,NASA-NOAA20,medium,"-2,00000",26252.0,22.8,34.2,27.9,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Betuah,25/07/2023,13:46 WIB,NASA-MODIS,medium,"0,00000",36003.0,23.6,33.8,27.4,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Tebang Kacang,13/08/2023,01:11 WIB,NASA-NOAA20,medium,"0,00000",18661.0,21.8,34.6,26.6,0.0,2.0,0
Kalimantan Timur,BERAU,Tabalar,Tabalar Muara,18/07/2023,11:57 WIB,NASA-NOAA20,medium,"1,00000",72822.0,23.0,33.6,27.6,0.0,1.0,0
Kalimantan Barat,KETAPANG,Marau,Batu Payung Dua,04/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",6716.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Asam Besar,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",38245.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Legong,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"0,00000",58597.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Barat,KETAPANG,Air Upas,Suka Ria,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-2,00000",21791.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Timur,BERAU,Teluk Bayur,Tumbit Melayu,14/08/2023,11:51 WIB,NASA-NOAA20,medium,"1,00000",97049.0,23.8,34.1,27.3,26.7,1.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Rasau Jaya Umum,17/07/2023,01:15 WIB,NASA-NOAA20,medium,"0,00000",20804.0,24.5,34.0,28.3,0.0,2.0,0
Kalimantan Timur,BERAU,Tabalar,Tabalar Ulu,01/08/2023,12:36 WIB,NASA-NOAA20,medium,"1,00000",64079.0,24.2,35.5,28.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Harapan Baru,18/08/2023,12:16 WIB,NASA-NOAA20,medium,"0,00000",78014.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Riam Bunut,29/08/2023,13:40 WIB,NASA-MODIS,medium,"0,00000",94614.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,KAPUAS HULU,Silat Hilir,Rumbih,26/07/2023,12:50 WIB,NASA-MODIS,medium,0.22164,11192316.0,,,24.1,35.3,29.2,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayung Tuhe,30/07/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",59708.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Teluk Sampit,Ujung Pandaran,21/08/2023,12:59 WIB,NASA-NOAA20,medium,-317383.0,11299387.0,,,21.7,33.9,26.7,0
Kalimantan Barat,KETAPANG,Air Upas,Harapan Baru,26/06/2023,01:11 WIB,NASA-NOAA20,medium,"-2,00000",22897.0,24.0,32.4,28.0,0.0,2.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Tasuk,02/08/2023,12:48 WIB,NASA-MODIS,medium,216823.0,11728085.0,,,23.8,35.2,28.8,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pematang Gadung,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"-2,00000",271.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Petai Patah,31/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",16724.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentaya Hilir Selatan,Samuda Besar,05/08/2023,13:14 WIB,NASA-MODIS,medium,"-2,00000",92189.0,24.4,33.8,28.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Banjar Sari,19/08/2023,21:33 WIB,NASA-MODIS,medium,"-2,00000",47843.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Cempaga,Patai,30/07/2023,00:32 WIB,NASA-NOAA20,medium,"-2,00000",22376.0,22.3,33.4,27.3,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",72573.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Tengah,04/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",43482.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayung Tuhe,22/08/2023,09:38 WIB,NASA-MODIS,medium,"-1,00000",59657.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Krio Hulu,21/08/2023,12:59 WIB,NASA-MODIS,medium,"0,00000",76928.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Danau Buntar,21/08/2023,21:18 WIB,NASA-MODIS,medium,"-2,00000",59037.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,30/07/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",2795.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,18/08/2023,01:15 WIB,NASA-NOAA20,medium,"0,00000",77092.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentawa Baru Ketapang,Kelurahan Pasir Putih,28/06/2023,00:32 WIB,NASA-NOAA20,medium,-247303.0,11281952.0,,,21.7,34.3,28.0,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,15/08/2023,09:47 WIB,NASA-MODIS,medium,"0,00000",21741.0,21.8,34.6,26.5,0.0,2.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Sinar Kuri,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",91905.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Timur,BERAU,Segah,Bukit Makmur,14/08/2023,09:06 WIB,NASA-MODIS,medium,"2,00000",5532.0,23.8,34.1,27.3,26.7,1.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Tumbang Titi,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",84689.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,17/08/2023,13:27 WIB,NASA-MODIS,medium,"-2,00000",55052.0,21.8,34.1,27.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kenanga,12/08/2023,13:14 WIB,NASA-MODIS,medium,"0,00000",68174.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Petai Patah,13/08/2023,13:50 WIB,NASA-NOAA20,medium,-118442.0,11059985.0,,,22.6,33.2,27.2,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Kualan,04/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",63104.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,17/08/2023,09:32 WIB,NASA-MODIS,medium,"-1,00000",91166.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Sandai,29/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",29553.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Banjar Sari,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",50649.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,SINTANG,Sintang,Tertung,26/06/2023,01:11 WIB,NASA-NOAA20,medium,0.01469,11155705.0,,,24.3,34.4,27.7,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,01/07/2023,13:22 WIB,NASA-MODIS,medium,"-1,00000",28714.0,25.0,34.3,28.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Kenyabur,30/07/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",73099.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Kuala Dua,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",19669.0,23.2,34.8,27.4,0.0,2.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Utara,Panarukan,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-1,00000",36674.0,23.8,34.8,28.5,0.0,1.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Rangga Ilung,21/08/2023,08:58 WIB,NASA-MODIS,medium,"-2,00000",34846.0,24.8,35.0,28.8,0.0,1.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Paoh Concong,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",71237.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Mahawa,18/08/2023,01:15 WIB,NASA-NOAA20,medium,"-1,00000",88516.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Legong,01/08/2023,01:34 WIB,NASA-NOAA20,medium,"0,00000",56492.0,24.4,34.2,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Kualan,25/07/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",69366.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,21/08/2023,12:57 WIB,NASA-MODIS,medium,"-2,00000",56098.0,24.8,35.0,28.8,0.0,1.0,0
Kalimantan Barat,KETAPANG,Muara Pawan,Mayak,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",76783.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Betuah,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",30231.0,23.4,34.0,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Kemuning Biutak,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",1975.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Merawa,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"0,00000",55677.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Merawa,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",54651.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Punggur Kapuas,27/07/2023,13:31 WIB,NASA-MODIS,medium,"0,00000",16908.0,23.6,34.0,27.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Senduruhan,28/07/2023,13:50 WIB,NASA-NOAA20,medium,"0,00000",99733.0,23.3,33.4,27.8,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Mekar Sari,14/08/2023,00:52 WIB,NASA-NOAA20,medium,"0,00000",24287.0,22.7,33.4,26.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Sinar Kuri,25/07/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",93576.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Pematang Tujuh,31/07/2023,21:44 WIB,NASA-MODIS,medium,"0,00000",19922.0,22.3,33.6,27.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,30/08/2023,00:52 WIB,NASA-NOAA20,medium,"-1,00000",91402.0,24.0,33.8,28.0,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Mangkatir,17/08/2023,13:27 WIB,NASA-MODIS,medium,"-2,00000",1989.0,21.8,34.1,27.4,0.0,1.0,0
Kalimantan Barat,KAPUAS HULU,Bunut Hulu,Selaup,26/07/2023,12:48 WIB,NASA-NOAA20,medium,0.44204,11276105.0,,,24.1,35.3,29.2,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Merawa,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",53054.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Hulu,18/08/2023,12:16 WIB,NASA-NOAA20,medium,"0,00000",60995.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Randau Jungkal,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"-1,00000",14843.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Rantau Bahuang,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",47977.0,24.8,35.0,28.8,0.0,1.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Pangkalan Suka,19/08/2023,13:12 WIB,NASA-MODIS,medium,"-1,00000",93124.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Kubu,Kubu,31/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",4611.0,23.8,34.2,28.0,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Padang Tikar Satu,13/08/2023,01:11 WIB,NASA-NOAA20,medium,"0,00000",72311.0,21.8,34.6,26.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Teluk Runjai,27/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",99575.0,23.6,32.4,28.3,0.0,3.0,0
Kalimantan Barat,MELAWI,Ella Hilir,Natai Compa,03/08/2023,13:29 WIB,NASA-MODIS,medium,-0.35431,11201536.0,,,22.6,34.2,27.5,0
Kalimantan Barat,KETAPANG,Marau,Batu Payung Dua,27/07/2023,12:27 WIB,NASA-NOAA20,medium,"-2,00000",6881.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Sungai Jaya,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"-2,00000",44453.0,21.8,34.1,27.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Sungai Kelik,18/06/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",65914.0,24.9,33.6,28.4,0.0,2.0,0
Kalimantan Barat,MELAWI,Menukung,Nanga Melona Satu,03/08/2023,13:29 WIB,NASA-MODIS,medium,-0.368,11236169.0,,,22.6,34.2,27.5,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Teluk Sampit,Lampuyang,17/08/2023,13:27 WIB,NASA-MODIS,medium,-300958.0,11293558.0,,,21.8,33.0,26.7,0
Kalimantan Barat,KETAPANG,Air Upas,Harapan Baru,26/06/2023,01:11 WIB,NASA-NOAA20,medium,-222897.0,11083983.0,,,24.0,32.4,28.0,0
Kalimantan Tengah,BARITO UTARA,Gunung Timang,Walur,30/06/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",26765.0,24.5,33.5,27.9,1.0,0.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Kampar Sebomban,15/08/2023,13:12 WIB,NASA-NOAA20,medium,-0.71101,11015422.0,,,23.0,33.4,27.7,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,31/07/2023,21:44 WIB,NASA-MODIS,medium,"0,00000",21433.0,22.3,33.6,27.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Kampar Sebomban,29/08/2023,13:40 WIB,NASA-MODIS,medium,"0,00000",87599.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Merabu Jaya,19/08/2023,13:12 WIB,NASA-MODIS,medium,"0,00000",70618.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentaya Hilir Selatan,Samuda Besar,27/08/2023,00:07 WIB,NASA-NOAA20,medium,"-2,00000",9242.0,23.2,34.5,28.5,0.0,2.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Teluk Bayur,31/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",17521.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Pemahan,Pebihingan,14/08/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",76569.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,15/08/2023,09:49 WIB,NASA-MODIS,medium,"-1,00000",91251.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pesaguan Kanan,10/08/2023,01:09 WIB,NASA-MODIS,medium,"-2,00000",5863.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Balai Pinang,05/08/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",48821.0,24.9,34.2,28.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,25/07/2023,13:05 WIB,NASA-NOAA20,medium,-0.84245,11035908.0,,,24.6,33.6,28.4,0
Kalimantan Timur,BERAU,Pulau Derawan,Kasai,22/08/2023,00:00 WIB,NASA-NOAA20,medium,"2,00000",27824.0,24.2,33.8,28.1,0.3,1.0,0
Kalimantan Tengah,BARITO SELATAN,Karau Kuala,Janggi,31/08/2023,09:13 WIB,NASA-MODIS,medium,"-1,00000",95868.0,24.0,35.0,28.9,0.0,1.0,0
Kalimantan Tengah,BARITO UTARA,Montallat,Ruji,03/08/2023,00:58 WIB,NASA-NOAA20,medium,"-1,00000",27122.0,23.0,35.1,28.7,13.9,0.0,0
Kalimantan Barat,KETAPANG,Sandai,Demit,29/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",19031.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Karau Kuala,Kelurahan Bangkuang,14/08/2023,00:52 WIB,NASA-NOAA20,medium,"-2,00000",4535.0,22.6,32.0,26.8,0.0,1.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Sungai Jaya,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",41553.0,24.8,35.0,28.8,0.0,1.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,15/08/2023,00:32 WIB,NASA-NOAA20,medium,"-2,00000",55394.0,23.0,32.8,27.3,0.0,1.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Nanjung,14/08/2023,21:27 WIB,NASA-MODIS,medium,-21487.0,11012749.0,,,23.3,33.0,27.4,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kenanga,13/08/2023,13:57 WIB,NASA-MODIS,medium,"0,00000",62669.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Suka Ramai,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",73471.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Randau,18/08/2023,13:57 WIB,NASA-NOAA20,medium,"-1,00000",1093.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Muara Jekak,29/07/2023,13:16 WIB,NASA-MODIS,medium,"-1,00000",16363.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Barat,KETAPANG,Pemahan,Pebihingan,30/07/2023,13:59 WIB,NASA-MODIS,medium,"-1,00000",73791.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Barat,SINTANG,Ambalau,Nanga Rade,17/08/2023,12:36 WIB,NASA-NOAA20,medium,-0.05269,11287813.0,,,23.2,33.8,27.3,0
Kalimantan Tengah,BARITO UTARA,Teweh Baru,Gandring,31/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",45.0,24.5,34.4,28.8,0.0,0.0,0
Kalimantan Barat,KETAPANG,Sungai Melayu Rayak,Makmur Abadi,12/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",70328.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Tasik Malaya,19/08/2023,21:35 WIB,NASA-MODIS,medium,"0,00000",74643.0,24.0,34.4,27.4,3.4,2.0,0
Kalimantan Barat,KETAPANG,Sandai,Merimbang Jaya,31/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",7706.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentaya Hilir Selatan,Samuda Besar,10/06/2023,13:25 WIB,NASA-MODIS,medium,"-2,00000",92368.0,22.6,34.2,28.3,0.0,1.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Lanjut Mekar Sari,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",94892.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Teluk Mutiara,18/08/2023,01:15 WIB,NASA-NOAA20,medium,"0,00000",87616.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Kenyabur,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",76191.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Sungai Bakau,28/06/2023,09:51 WIB,NASA-MODIS,medium,"-2,00000",95079.0,23.6,33.5,28.4,0.0,2.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Pembedilan,22/08/2023,13:40 WIB,NASA-MODIS,medium,"-2,00000",90199.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Marau,Karya Baru,24/06/2023,12:46 WIB,NASA-NOAA20,medium,"-2,00000",24806.0,24.2,32.6,28.3,0.0,2.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Selimantan Jaya,31/07/2023,13:01 WIB,NASA-MODIS,medium,"-2,00000",27485.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Tengah,KOTA PALANGKARAYA,Rakumpit,Kelurahan Petuk Barunai,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",72406.0,23.4,35.4,28.4,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Teluk Runjai,25/07/2023,13:05 WIB,NASA-NOAA20,medium,-199134.0,11077235.0,,,24.6,33.6,28.4,0
Kalimantan Timur,BERAU,Gunung Tabur,Maluang,02/08/2023,12:16 WIB,NASA-NOAA20,medium,"2,00000",22443.0,23.8,35.2,28.8,0.0,2.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Birang,10/08/2023,13:08 WIB,NASA-NOAA20,medium,"2,00000",5124.0,23.7,34.4,27.4,23.5,1.0,0
